"Código","Unidade Territorial","UF","Referência","Número de pessoas cadastradas no Cadastro Único em domicílios rurais","Número de pessoas cadastradas no Cadastro Único em domicílios urbanos"
"150410","MAGALHÃES BARATA","PA","07/2017","2860","3180"
"150410","MAGALHÃES BARATA","PA","04/2017","2861","3137"
"150410","MAGALHÃES BARATA","PA","05/2017","2844","3150"
"150410","MAGALHÃES BARATA","PA","10/2017","2863","3145"
"150410","MAGALHÃES BARATA","PA","10/2018","2861","3251"
"150410","MAGALHÃES BARATA","PA","05/2018","2862","3256"
"150410","MAGALHÃES BARATA","PA","01/2018","2882","3235"
"150410","MAGALHÃES BARATA","PA","03/2018","2840","3193"
"150410","MAGALHÃES BARATA","PA","11/2018","2866","3248"
"150410","MAGALHÃES BARATA","PA","07/2018","2877","3302"
"150410","MAGALHÃES BARATA","PA","12/2018","2849","3207"
"150410","MAGALHÃES BARATA","PA","04/2018","2830","3200"
"150410","MAGALHÃES BARATA","PA","09/2018","2865","3235"
"150410","MAGALHÃES BARATA","PA","02/2018","2874","3241"
"150410","MAGALHÃES BARATA","PA","06/2018","2884","3299"
"150410","MAGALHÃES BARATA","PA","08/2018","2860","3212"
"150410","MAGALHÃES BARATA","PA","01/2019","2862","3214"
"150410","MAGALHÃES BARATA","PA","11/2019","2867","3303"
"150410","MAGALHÃES BARATA","PA","07/2019","2888","3285"
"150410","MAGALHÃES BARATA","PA","04/2019","2882","3258"
"150410","MAGALHÃES BARATA","PA","05/2019","2884","3284"
"150410","MAGALHÃES BARATA","PA","03/2019","2874","3257"
"150410","MAGALHÃES BARATA","PA","10/2019","2841","3296"
"150410","MAGALHÃES BARATA","PA","06/2019","2896","3283"
"150410","MAGALHÃES BARATA","PA","08/2019","2901","3309"
"150410","MAGALHÃES BARATA","PA","02/2019","2862","3259"
"150410","MAGALHÃES BARATA","PA","09/2019","2832","3263"
"150410","MAGALHÃES BARATA","PA","12/2019","2866","3317"
"150410","MAGALHÃES BARATA","PA","05/2020","2849","3313"
"150410","MAGALHÃES BARATA","PA","02/2020","2853","3270"
"150410","MAGALHÃES BARATA","PA","01/2020","2881","3320"
"150410","MAGALHÃES BARATA","PA","03/2020","2854","3283"
"150410","MAGALHÃES BARATA","PA","08/2020","2842","3299"
"150410","MAGALHÃES BARATA","PA","12/2020","2767","3247"
"150410","MAGALHÃES BARATA","PA","06/2020","2842","3317"
"150410","MAGALHÃES BARATA","PA","10/2020","2837","3305"
"150410","MAGALHÃES BARATA","PA","11/2020","2775","3236"
"150410","MAGALHÃES BARATA","PA","04/2020","2858","3301"
"150410","MAGALHÃES BARATA","PA","07/2020","2843","3301"
"150410","MAGALHÃES BARATA","PA","09/2020","2822","3314"
"150410","MAGALHÃES BARATA","PA","04/2021","2778","3291"
"150410","MAGALHÃES BARATA","PA","05/2021","2773","3311"
"150410","MAGALHÃES BARATA","PA","02/2021","2760","3277"
"150410","MAGALHÃES BARATA","PA","09/2021","2797","3343"
"150410","MAGALHÃES BARATA","PA","03/2021","2777","3279"
"150410","MAGALHÃES BARATA","PA","10/2021","2804","3348"
"150410","MAGALHÃES BARATA","PA","06/2021","2771","3314"
"150410","MAGALHÃES BARATA","PA","08/2021","2789","3339"
"150410","MAGALHÃES BARATA","PA","01/2021","2766","3256"
"150410","MAGALHÃES BARATA","PA","07/2021","2782","3324"
"150410","MAGALHÃES BARATA","PA","12/2021","2836","3394"
"150410","MAGALHÃES BARATA","PA","11/2021","2811","3346"
"150410","MAGALHÃES BARATA","PA","03/2022","2854","3421"
"150410","MAGALHÃES BARATA","PA","04/2022","2864","3403"
"150410","MAGALHÃES BARATA","PA","09/2022","2941","3459"
"150410","MAGALHÃES BARATA","PA","02/2022","2857","3421"
"150410","MAGALHÃES BARATA","PA","06/2022","2886","3452"
"150410","MAGALHÃES BARATA","PA","12/2022","2965","3477"
"150410","MAGALHÃES BARATA","PA","10/2022","2949","3464"
"150410","MAGALHÃES BARATA","PA","01/2022","2841","3414"
"150410","MAGALHÃES BARATA","PA","05/2022","2859","3442"
"150410","MAGALHÃES BARATA","PA","08/2022","2927","3464"
"150410","MAGALHÃES BARATA","PA","11/2022","2938","3458"
"150410","MAGALHÃES BARATA","PA","07/2022","2913","3458"
"150410","MAGALHÃES BARATA","PA","11/2023","2850","3595"
"150410","MAGALHÃES BARATA","PA","01/2023","2978","3485"
"150410","MAGALHÃES BARATA","PA","07/2023","2876","3518"
"150410","MAGALHÃES BARATA","PA","04/2023","2910","3450"
"150410","MAGALHÃES BARATA","PA","05/2023","2913","3465"
"150410","MAGALHÃES BARATA","PA","10/2023","2850","3556"
"150410","MAGALHÃES BARATA","PA","03/2023","2963","3522"
"150410","MAGALHÃES BARATA","PA","09/2023","2838","3550"
"150410","MAGALHÃES BARATA","PA","06/2023","2883","3494"
"150410","MAGALHÃES BARATA","PA","02/2023","2990","3509"
"150410","MAGALHÃES BARATA","PA","08/2023","2860","3563"
"150410","MAGALHÃES BARATA","PA","12/2023","2851","3609"
"150410","MAGALHÃES BARATA","PA","02/2024","2789","3538"
"150410","MAGALHÃES BARATA","PA","05/2024","2793","3601"
"150410","MAGALHÃES BARATA","PA","01/2024","2800","3547"
"150410","MAGALHÃES BARATA","PA","04/2024","2787","3594"
"150410","MAGALHÃES BARATA","PA","06/2024","2791","3614"
"150410","MAGALHÃES BARATA","PA","09/2024","2752","3553"
"150410","MAGALHÃES BARATA","PA","03/2024","2768","3545"
"150410","MAGALHÃES BARATA","PA","11/2024","2763","3597"
"150410","MAGALHÃES BARATA","PA","12/2024","2774","3635"
"150410","MAGALHÃES BARATA","PA","10/2024","2759","3590"
"150410","MAGALHÃES BARATA","PA","08/2024","2768","3578"
"150410","MAGALHÃES BARATA","PA","07/2024","2725","3559"
"150410","MAGALHÃES BARATA","PA","12/2025","2731","3646"
"150410","MAGALHÃES BARATA","PA","01/2025","2733","3608"
"150410","MAGALHÃES BARATA","PA","11/2025","2727","3638"
"150410","MAGALHÃES BARATA","PA","05/2025","2683","3610"
"150410","MAGALHÃES BARATA","PA","07/2025","2679","3639"
"150410","MAGALHÃES BARATA","PA","02/2025","2711","3585"
"150410","MAGALHÃES BARATA","PA","10/2025","2700","3636"
"150410","MAGALHÃES BARATA","PA","09/2025","2687","3604"
"150410","MAGALHÃES BARATA","PA","03/2025","2697","3606"
"150410","MAGALHÃES BARATA","PA","08/2025","2664","3596"
"150410","MAGALHÃES BARATA","PA","06/2025","2691","3632"
"150410","MAGALHÃES BARATA","PA","01/2026","2739","3653"
"150410","MAGALHÃES BARATA","PA","02/2026","2747","3671"
"150410","MAGALHÃES BARATA","PA","03/2026","2728","3650"
"150410","MAGALHÃES BARATA","PA","04/2026","2712","3658"
"150410","MAGALHÃES BARATA","PA","05/2026","2721","3650"
"150410","MAGALHÃES BARATA","PA","06/2026","2735","3690"
"150410","MAGALHÃES BARATA","PA","07/2026","2730","3708"
"150420","MARABÁ","PA","08/2012","16493","83065"
"150420","MARABÁ","PA","08/2026","29462","122435"
"150420","MARABÁ","PA","07/2026","29421","122253"
"150420","MARABÁ","PA","06/2026","29309","121822"
"150420","MARABÁ","PA","05/2026","29311","121084"
"150420","MARABÁ","PA","04/2026","29135","120367"
"150420","MARABÁ","PA","03/2026","28893","119746"
"150420","MARABÁ","PA","02/2026","28886","119816"
"150420","MARABÁ","PA","01/2026","28778","118995"
"150420","MARABÁ","PA","12/2025","28751","118764"
"150420","MARABÁ","PA","03/2025","28515","115541"
"150420","MARABÁ","PA","08/2025","28727","117471"
"150420","MARABÁ","PA","07/2025","28885","118158"
"150420","MARABÁ","PA","06/2025","28922","117811"
"150420","MARABÁ","PA","11/2025","28766","118902"
"150420","MARABÁ","PA","05/2025","28799","117002"
"150420","MARABÁ","PA","02/2025","28519","115067"
"150420","MARABÁ","PA","01/2025","28728","115408"
"150420","MARABÁ","PA","10/2025","28658","118475"
"150420","MARABÁ","PA","09/2025","28728","118176"
"150420","MARABÁ","PA","09/2024","28414","113194"
"150420","MARABÁ","PA","10/2024","28577","114223"
"150420","MARABÁ","PA","08/2024","28669","115210"
"150420","MARABÁ","PA","05/2024","29694","116428"
"150420","MARABÁ","PA","06/2024","29744","117468"
"150420","MARABÁ","PA","04/2024","29661","116417"
"150420","MARABÁ","PA","12/2024","29114","116489"
"150420","MARABÁ","PA","03/2024","29593","115521"
"150420","MARABÁ","PA","02/2024","29417","114767"
"150420","MARABÁ","PA","01/2024","29486","114299"
"150420","MARABÁ","PA","07/2024","28603","114248"
"150420","MARABÁ","PA","11/2024","28818","115197"
"150420","MARABÁ","PA","08/2023","29530","115495"
"150420","MARABÁ","PA","03/2023","29194","113547"
"150420","MARABÁ","PA","07/2023","29337","114786"
"150420","MARABÁ","PA","06/2023","29182","113855"
"150420","MARABÁ","PA","05/2023","28951","112988"
"150420","MARABÁ","PA","04/2023","28598","112444"
"150420","MARABÁ","PA","12/2023","30443","118290"
"150420","MARABÁ","PA","11/2023","30198","117598"
"150420","MARABÁ","PA","02/2023","29043","112625"
"150420","MARABÁ","PA","10/2023","29957","116969"
"150420","MARABÁ","PA","09/2023","29709","116413"
"150420","MARABÁ","PA","01/2023","28888","111591"
"150420","MARABÁ","PA","10/2022","28509","108118"
"150420","MARABÁ","PA","08/2022","27744","103884"
"150420","MARABÁ","PA","01/2022","25443","90376"
"150420","MARABÁ","PA","09/2022","27972","105983"
"150420","MARABÁ","PA","05/2022","26583","98430"
"150420","MARABÁ","PA","04/2022","26122","96724"
"150420","MARABÁ","PA","06/2022","27111","99819"
"150420","MARABÁ","PA","03/2022","25968","94697"
"150420","MARABÁ","PA","07/2022","27378","102038"
"150420","MARABÁ","PA","12/2022","28830","111088"
"150420","MARABÁ","PA","11/2022","28586","109799"
"150420","MARABÁ","PA","02/2022","25794","93669"
"150420","MARABÁ","PA","05/2021","24182","85534"
"150420","MARABÁ","PA","10/2021","24856","87532"
"150420","MARABÁ","PA","12/2021","25415","89692"
"150420","MARABÁ","PA","08/2021","24351","86048"
"150420","MARABÁ","PA","02/2021","24012","84527"
"150420","MARABÁ","PA","06/2021","24220","85649"
"150420","MARABÁ","PA","04/2021","24136","85362"
"150420","MARABÁ","PA","09/2021","24483","86427"
"150420","MARABÁ","PA","01/2021","23811","83722"
"150420","MARABÁ","PA","11/2021","25247","89022"
"150420","MARABÁ","PA","03/2021","24044","85077"
"150420","MARABÁ","PA","07/2021","24260","85881"
"150420","MARABÁ","PA","11/2020","23525","83029"
"150420","MARABÁ","PA","12/2020","23711","83297"
"150420","MARABÁ","PA","10/2020","24494","88062"
"150420","MARABÁ","PA","09/2020","24388","87948"
"150420","MARABÁ","PA","08/2020","24367","87877"
"150420","MARABÁ","PA","06/2020","24390","87802"
"150420","MARABÁ","PA","07/2020","24319","87809"
"150420","MARABÁ","PA","05/2020","24387","87811"
"150420","MARABÁ","PA","04/2020","24468","87766"
"150420","MARABÁ","PA","01/2020","25907","90671"
"150420","MARABÁ","PA","03/2020","24585","87538"
"150420","MARABÁ","PA","02/2020","24607","86552"
"150420","MARABÁ","PA","02/2019","24435","88514"
"150420","MARABÁ","PA","08/2019","26186","93021"
"150420","MARABÁ","PA","04/2019","25193","88845"
"150420","MARABÁ","PA","03/2019","24588","89713"
"150420","MARABÁ","PA","12/2019","25871","89979"
"150420","MARABÁ","PA","11/2019","25555","89047"
"150420","MARABÁ","PA","05/2019","25583","90207"
"150420","MARABÁ","PA","09/2019","24888","86748"
"150420","MARABÁ","PA","10/2019","25383","88031"
"150420","MARABÁ","PA","07/2019","26074","92311"
"150420","MARABÁ","PA","06/2019","26132","91551"
"150420","MARABÁ","PA","01/2019","24281","86562"
"150420","MARABÁ","PA","10/2018","22985","81567"
"150420","MARABÁ","PA","12/2018","23882","83573"
"150420","MARABÁ","PA","07/2018","22877","86055"
"150420","MARABÁ","PA","08/2018","21973","78728"
"150420","MARABÁ","PA","05/2018","21811","85019"
"150420","MARABÁ","PA","11/2018","23716","84097"
"150420","MARABÁ","PA","09/2018","22184","79447"
"150420","MARABÁ","PA","06/2018","22462","85661"
"150420","MARABÁ","PA","01/2018","21751","88030"
"150420","MARABÁ","PA","04/2018","21252","83764"
"150420","MARABÁ","PA","03/2018","20952","82750"
"150420","MARABÁ","PA","02/2018","21981","88822"
"150420","MARABÁ","PA","05/2017","21942","95579"
"150420","MARABÁ","PA","10/2017","20499","85350"
"150420","MARABÁ","PA","09/2017","20151","84435"
"150420","MARABÁ","PA","02/2017","21652","94756"
"150420","MARABÁ","PA","04/2017","21830","95349"
"150420","MARABÁ","PA","07/2017","22236","97085"
"150420","MARABÁ","PA","06/2017","22068","96154"
"150420","MARABÁ","PA","03/2017","21688","94966"
"150420","MARABÁ","PA","01/2017","21661","94737"
"150420","MARABÁ","PA","12/2017","21436","87109"
"150420","MARABÁ","PA","08/2017","22446","97962"
"150420","MARABÁ","PA","11/2017","20859","85962"
"150420","MARABÁ","PA","08/2016","22163","100406"
"150420","MARABÁ","PA","07/2016","22099","99887"
"150420","MARABÁ","PA","02/2016","21649","98583"
"150420","MARABÁ","PA","03/2016","21815","99079"
"150420","MARABÁ","PA","01/2016","21666","98492"
"150420","MARABÁ","PA","09/2016","22355","100636"
"150420","MARABÁ","PA","12/2016","21649","94824"
"150420","MARABÁ","PA","05/2016","22064","99748"
"150420","MARABÁ","PA","11/2016","22540","101072"
"150420","MARABÁ","PA","04/2016","21928","99468"
"150420","MARABÁ","PA","10/2016","22487","100862"
"150420","MARABÁ","PA","06/2016","22006","99641"
"150420","MARABÁ","PA","01/2015","21880","98935"
"150420","MARABÁ","PA","05/2015","22250","101146"
"150420","MARABÁ","PA","07/2015","21746","98529"
"150420","MARABÁ","PA","08/2015","21748","98871"
"150420","MARABÁ","PA","03/2015","22079","100150"
"150420","MARABÁ","PA","09/2015","21702","98761"
"150420","MARABÁ","PA","04/2015","22130","100637"
"150420","MARABÁ","PA","12/2015","22117","101257"
"150420","MARABÁ","PA","10/2015","21778","98867"
"150420","MARABÁ","PA","11/2015","21894","99267"
"150420","MARABÁ","PA","02/2015","21953","99674"
"150420","MARABÁ","PA","06/2015","22259","101220"
"150420","MARABÁ","PA","11/2014","23067","105782"
"150420","MARABÁ","PA","12/2014","23104","106260"
"150420","MARABÁ","PA","09/2014","22659","104186"
"150420","MARABÁ","PA","08/2014","22617","103152"
"150420","MARABÁ","PA","07/2014","22538","102660"
"150420","MARABÁ","PA","03/2014","22405","101552"
"150420","MARABÁ","PA","06/2014","22367","102222"
"150420","MARABÁ","PA","04/2014","22286","101637"
"150420","MARABÁ","PA","05/2014","22268","101688"
"150420","MARABÁ","PA","02/2014","22185","100003"
"150420","MARABÁ","PA","01/2014","22111","97490"
"150420","MARABÁ","PA","10/2014","22718","105264"
"150420","MARABÁ","PA","11/2013","21790","95871"
"150420","MARABÁ","PA","10/2013","21229","93998"
"150420","MARABÁ","PA","12/2013","21973","96462"
"150420","MARABÁ","PA","09/2013","21090","92745"
"150420","MARABÁ","PA","08/2013","20756","91555"
"150420","MARABÁ","PA","07/2013","20079","89556"
"150420","MARABÁ","PA","06/2013","20174","89816"
"150420","MARABÁ","PA","05/2013","20004","89491"
"150420","MARABÁ","PA","02/2013","19144","87531"
"150420","MARABÁ","PA","01/2013","17932","85543"
"150420","MARABÁ","PA","03/2013","19231","87837"
"150420","MARABÁ","PA","04/2013","19860","89027"
"150420","MARABÁ","PA","12/2012","17766","83905"
"150420","MARABÁ","PA","11/2012","17510","83777"
"150420","MARABÁ","PA","10/2012","17282","83679"
"150420","MARABÁ","PA","09/2012","16912","83427"
"150430","MARACANÃ","PA","08/2012","14371","7831"
"150430","MARACANÃ","PA","07/2026","16859","9464"
"150430","MARACANÃ","PA","06/2026","16812","9434"
"150430","MARACANÃ","PA","05/2026","16766","9408"
"150430","MARACANÃ","PA","04/2026","16676","9373"
"150430","MARACANÃ","PA","03/2026","16603","9300"
"150430","MARACANÃ","PA","02/2026","16605","9278"
"150430","MARACANÃ","PA","01/2026","16476","9238"
"150430","MARACANÃ","PA","09/2025","16314","9144"
"150430","MARACANÃ","PA","02/2025","16264","9131"
"150430","MARACANÃ","PA","05/2025","16263","9201"
"150430","MARACANÃ","PA","10/2025","16355","9160"
"150430","MARACANÃ","PA","07/2025","16275","9171"
"150430","MARACANÃ","PA","11/2025","16398","9194"
"150430","MARACANÃ","PA","08/2025","16288","9116"
"150430","MARACANÃ","PA","03/2025","16235","9161"
"150430","MARACANÃ","PA","01/2025","16291","9144"
"150430","MARACANÃ","PA","12/2025","16431","9204"
"150430","MARACANÃ","PA","06/2025","16266","9231"
"150430","MARACANÃ","PA","07/2024","16173","9127"
"150430","MARACANÃ","PA","09/2024","16055","9077"
"150430","MARACANÃ","PA","03/2024","16125","9112"
"150430","MARACANÃ","PA","06/2024","16409","9282"
"150430","MARACANÃ","PA","05/2024","16299","9237"
"150430","MARACANÃ","PA","10/2024","16086","9088"
"150430","MARACANÃ","PA","08/2024","16237","9151"
"150430","MARACANÃ","PA","12/2024","16319","9177"
"150430","MARACANÃ","PA","02/2024","16076","9064"
"150430","MARACANÃ","PA","01/2024","16149","9068"
"150430","MARACANÃ","PA","11/2024","16164","9108"
"150430","MARACANÃ","PA","04/2024","16208","9209"
"150430","MARACANÃ","PA","12/2023","16493","9334"
"150430","MARACANÃ","PA","06/2023","16318","9263"
"150430","MARACANÃ","PA","09/2023","16412","9346"
"150430","MARACANÃ","PA","01/2023","16393","9305"
"150430","MARACANÃ","PA","02/2023","16444","9327"
"150430","MARACANÃ","PA","10/2023","16435","9344"
"150430","MARACANÃ","PA","07/2023","16327","9283"
"150430","MARACANÃ","PA","04/2023","16346","9229"
"150430","MARACANÃ","PA","05/2023","16324","9241"
"150430","MARACANÃ","PA","11/2023","16440","9341"
"150430","MARACANÃ","PA","08/2023","16347","9309"
"150430","MARACANÃ","PA","03/2023","16453","9332"
"150430","MARACANÃ","PA","07/2022","16086","9100"
"150430","MARACANÃ","PA","09/2022","16137","9180"
"150430","MARACANÃ","PA","05/2022","15999","9066"
"150430","MARACANÃ","PA","10/2022","16171","9251"
"150430","MARACANÃ","PA","08/2022","16103","9141"
"150430","MARACANÃ","PA","12/2022","16353","9276"
"150430","MARACANÃ","PA","11/2022","16271","9247"
"150430","MARACANÃ","PA","02/2022","15903","9038"
"150430","MARACANÃ","PA","01/2022","15791","8912"
"150430","MARACANÃ","PA","03/2022","15945","9048"
"150430","MARACANÃ","PA","06/2022","16048","9066"
"150430","MARACANÃ","PA","04/2022","15959","9046"
"150430","MARACANÃ","PA","08/2021","15751","8844"
"150430","MARACANÃ","PA","12/2021","15781","8876"
"150430","MARACANÃ","PA","09/2021","15756","8867"
"150430","MARACANÃ","PA","04/2021","15764","8852"
"150430","MARACANÃ","PA","05/2021","15764","8845"
"150430","MARACANÃ","PA","07/2021","15754","8854"
"150430","MARACANÃ","PA","06/2021","15752","8854"
"150430","MARACANÃ","PA","01/2021","15750","8828"
"150430","MARACANÃ","PA","02/2021","15737","8859"
"150430","MARACANÃ","PA","11/2021","15787","8886"
"150430","MARACANÃ","PA","10/2021","15764","8863"
"150430","MARACANÃ","PA","03/2021","15784","8866"
"150430","MARACANÃ","PA","11/2020","15733","8764"
"150430","MARACANÃ","PA","03/2020","15973","8774"
"150430","MARACANÃ","PA","10/2020","15959","8856"
"150430","MARACANÃ","PA","12/2020","15752","8791"
"150430","MARACANÃ","PA","07/2020","15996","8849"
"150430","MARACANÃ","PA","09/2020","15970","8836"
"150430","MARACANÃ","PA","01/2020","16120","8811"
"150430","MARACANÃ","PA","06/2020","15991","8807"
"150430","MARACANÃ","PA","02/2020","15906","8750"
"150430","MARACANÃ","PA","04/2020","15985","8784"
"150430","MARACANÃ","PA","05/2020","15983","8791"
"150430","MARACANÃ","PA","08/2020","16019","8870"
"150430","MARACANÃ","PA","12/2019","16105","8783"
"150430","MARACANÃ","PA","05/2019","16171","8741"
"150430","MARACANÃ","PA","03/2019","16200","8781"
"150430","MARACANÃ","PA","08/2019","16241","8843"
"150430","MARACANÃ","PA","04/2019","16145","8660"
"150430","MARACANÃ","PA","06/2019","16202","8810"
"150430","MARACANÃ","PA","11/2019","16040","8757"
"150430","MARACANÃ","PA","01/2019","16020","8666"
"150430","MARACANÃ","PA","07/2019","16209","8822"
"150430","MARACANÃ","PA","02/2019","16154","8745"
"150430","MARACANÃ","PA","10/2019","16005","8754"
"150430","MARACANÃ","PA","09/2019","15925","8707"
"150430","MARACANÃ","PA","02/2018","16191","8668"
"150430","MARACANÃ","PA","11/2018","16187","8756"
"150430","MARACANÃ","PA","09/2018","16058","8668"
"150430","MARACANÃ","PA","05/2018","16247","8730"
"150430","MARACANÃ","PA","03/2018","16022","8614"
"150430","MARACANÃ","PA","08/2018","16002","8627"
"150430","MARACANÃ","PA","12/2018","15884","8557"
"150430","MARACANÃ","PA","04/2018","16076","8646"
"150430","MARACANÃ","PA","06/2018","16302","8721"
"150430","MARACANÃ","PA","10/2018","16137","8711"
"150430","MARACANÃ","PA","01/2018","16102","8612"
"150430","MARACANÃ","PA","07/2018","16302","8731"
"150430","MARACANÃ","PA","08/2017","16415","8878"
"150430","MARACANÃ","PA","10/2017","15957","8514"
"150430","MARACANÃ","PA","05/2017","16259","8792"
